Latitude,Longitude
32.89657295,130.7540693
38.05882678,114.3650455
32.17143786,118.6871493
32.00504458,118.7874908
32.00504458,118.7874908
35.85199346,139.5698429
35.85168584,139.5692153
51.56624123,-3.024987374
31.95085664,117.3312805
31.95136576,117.3282169
53.37663999,-2.142280006
53.37874801,-2.128386363
34.81602626,135.4235933
45.50717241,8.964643993
52.15446789,-1.049029485
37.52567973,139.9601582
37.5130335,126.7858737
5.31265,100.27322
5.427324834,100.5843784
50.44365453,-4.11042067
34.36302333,118.3463601
36.13404251,120.4407368
56.19873094,-3.171571511
22.46087401,114.1871727
35.0098003,135.7287067
36.8365454,127.1134948
34.99481396,135.7293203
38.99919512,117.2348666
34.9949528,135.7287492
37.2275,127.08778
37.2275,127.08778
37.2275,127.08778
37.2275,127.08778
37.21734397,127.073121
37.2275,127.08778
37.21613746,127.0720108
37.22168659,127.063932
37.21824978,127.0680836
37.21353576,127.0686098
37.2193777,127.0641975
37.22975852,127.0778277
37.215824,127.0684868
37.22653053,127.0858188
37.2275,127.08778
37.2275,127.08778
37.03847151,127.057383
36.8430215,127.1166992
37.20025,126.82909
36.99472,127.08889
37.01372,126.98748
37.21415702,127.073714
37.22974994,127.0799228
37.02729059,127.0948547
37.03207847,127.0585269
37.22498878,127.0702255
37.21661051,127.074641
36.99472,127.08889
37.03444232,127.0591277
37.22241276,127.0717854
36.99472,127.08889
36.99472,127.08889
36.99472,127.08889
36.99472,127.08889
36.99472,127.08889
39.07244933,117.0780061
24.48503125,118.1790703
30.72705,76.84427683
30.72712401,76.84672555
55.92441,-3.17383
38.88577349,139.8116285
38.88843751,139.8146326
36.15495648,137.9524943
56.18537,-3.14469
56.18537,-3.14469
56.18537,-3.14469
37.31227,126.77556
37.31206735,126.7912976
20.65639127,105.9354035
34.19539627,108.8418809
36.71,119.10194
31.39420529,121.2311367
31.39420529,121.2311367
31.0553848,121.3766594
39.9046102,116.216797
22.57331912,114.4878836
30.51539168,105.5344844
30.5277,105.544
39.8128016,116.5169352
22.86810476,114.0970927
32.35202621,119.9139676
36.65197788,127.4306335
31.54743247,120.3828134
37.25000536,127.4831932
37.24820763,127.4807255
36.64633335,127.4293364
37.24740275,127.4867483
37.25065868,127.4810367
31.54437644,120.3906621
36.64875757,127.4303959
31.54472024,120.3915073
37.24903372,127.4842969
37.25106116,127.4869866
36.64906746,127.4245487
37.22808208,127.085191
37.25104771,127.477489
37.25333641,127.4841838
37.25323394,127.4805226
37.2669647,127.4717598
37.24941654,127.4895804
36.09461536,128.412383
31.21796185,121.6011348
39.01699504,117.2154773
31.21634775,121.6040555
31.21927009,121.603385
39.78339374,116.5011529
39.77668149,116.5047852
39.77888303,116.5015129
39.78193269,116.505956
39.01699504,117.2154773
31.17701816,121.4090208
39.77947669,116.4979402
29.91108697,121.7173756
29.9833038,120.6126616
29.97646976,120.6077691
31.17518573,121.4106717
32.82643908,130.0139037
35.4330169,139.368881
32.82305255,130.014158
32.82725233,130.0145117
32.82651305,130.0124518
55.80220521,37.47687254
31.26500601,120.7519646
30.77711361,103.888504
39.07827076,117.1036372
31.84625374,120.9727144
38.05882678,114.3650455
23.10602842,120.2865611
52.51365001,-1.710639988
31.04107406,121.1555635
31.97517632,118.5320724
31.97459329,118.5310767
22.76402666,114.1002659
24.51782294,118.1247091
25.4692396,119.1735172
51.48445888,-3.169740219
37.45765498,126.9505588
55.87282501,-4.285035014
52.94051,-1.191210012
63.41810008,10.40141305
24.98652977,121.5368112
37.1613791,127.0408393
31.61792847,120.229214
52.34754515,-0.195499134
24.43847167,118.0966426
34.25013647,108.9344158
34.21398257,108.907725
34.21398257,108.907725
34.26117762,108.9416138
34.16810552,108.8583955
30.46226957,114.5177875
32.35585344,119.4059737
32.35352696,119.3670596
32.3521312,119.3790544
32.36353231,119.4901408
32.41810719,119.6019782
32.36032849,119.3716893
36.13922936,128.4417289
33.24046198,-111.881664
33.24046198,-111.881664
51.12575001,13.78457999
25.04527002,121.41337
36.99472,127.08889
48.36098,-107.87406
24.77750974,121.000852
22.80916001,120.28433
34.49669138,133.4399161
32.89657295,130.7540693
33.55636246,-96.60825856
30.5725,-97.416667
40.09,-82.48
1.377924239,103.8724862
52.131667,11.639167
45.26710701,5.884495007
22.54554,114.0683
39.14222,117.17667
43.53787307,-116.1542917
45.316667,10.93333
33.6,-83.866667
